flight_number,departure_location,arrival_location,departure_time,arrival_time,gate,status,crew_required,flight_duration_minutes,is_international,available_seats
UA4822,ORD,SFO,2025-07-06 22:37:00,2025-07-07 02:34:00,B7,cancelled,4,237.0,False,1
UA6784,ORD,DEN,2025-07-13 06:39:00,2025-07-13 07:42:00,B17,scheduled,7,63.0,True,1
UA5754,SEA,ORD,2025-07-08 12:44:00,2025-07-08 16:01:00,B6,scheduled,7,197.0,False,2
UA9769,ORD,MIA,2025-06-19 21:26:00,2025-06-19 22:58:00,B10,cancelled,6,92.0,False,1
UA853,SEA,ORD,2025-07-01 20:05:00,2025-07-02 00:56:00,B11,scheduled,4,291.0,False,7
UA3050,ORD,DFW,2025-07-12 09:10:00,2025-07-12 11:55:00,B17,scheduled,7,165.0,True,5
UA4045,ORD,ATL,2025-06-21 19:15:00,2025-06-21 22:51:00,B4,delayed,6,216.0,False,10
UA4261,SEA,ORD,2025-06-28 18:36:00,2025-06-28 21:34:00,B5,delayed,7,178.0,False,1
UA9726,MIA,ORD,2025-06-21 13:40:00,2025-06-21 16:33:00,B12,scheduled,7,173.0,False,6
UA6094,SFO,ORD,2025-06-27 08:19:00,2025-06-27 09:52:00,B18,scheduled,4,93.0,False,5
UA8950,ORD,SEA,2025-07-08 20:29:00,2025-07-08 23:03:00,B8,scheduled,7,154.0,True,1
UA8117,SFO,ORD,2025-07-07 02:09:00,2025-07-07 05:56:00,B16,scheduled,7,227.0,False,10
UA3494,ORD,DFW,2025-06-21 07:56:00,2025-06-21 12:28:00,B4,delayed,7,272.0,True,6
UA5969,ORD,LAX,2025-06-19 09:09:00,2025-06-19 10:42:00,B8,scheduled,5,93.0,False,6
UA1141,ORD,SEA,2025-07-12 03:37:00,2025-07-12 05:06:00,B9,delayed,4,89.0,True,6
UA1176,LAX,ORD,2025-07-02 20:49:00,2025-07-03 00:24:00,B18,delayed,4,215.0,False,4
UA9084,ORD,DEN,2025-07-16 14:55:00,2025-07-16 18:37:00,B13,scheduled,5,222.0,True,2
UA1627,ORD,MIA,2025-06-21 06:19:00,2025-06-21 07:42:00,B13,scheduled,6,83.0,False,9
UA1873,ATL,ORD,2025-07-18 02:19:00,2025-07-18 05:22:00,B14,scheduled,6,183.0,False,8
UA5414,DEN,ORD,2025-07-05 01:11:00,2025-07-05 03:30:00,B16,scheduled,7,139.0,False,2
UA226,ORD,DEN,2025-07-01 09:09:00,2025-07-01 11:32:00,B4,scheduled,6,143.0,True,4
UA1834,ORD,MIA,2025-07-04 16:14:00,2025-07-04 17:36:00,B2,scheduled,4,82.0,False,1
UA8195,BOS,ORD,2025-07-18 00:59:00,2025-07-18 02:18:00,B9,scheduled,6,79.0,False,1
UA7345,DEN,ORD,2025-07-08 05:20:00,2025-07-08 06:37:00,B8,scheduled,5,77.0,False,1
UA1481,ORD,JFK,2025-07-08 17:05:00,2025-07-08 18:31:00,B11,scheduled,5,86.0,True,4
UA7272,MIA,ORD,2025-06-19 23:45:00,2025-06-20 01:48:00,B13,delayed,6,123.0,False,7
UA2417,ORD,SFO,2025-06-21 22:01:00,2025-06-22 01:30:00,B3,delayed,4,209.0,False,5
UA5481,ORD,LAX,2025-07-02 07:08:00,2025-07-02 10:31:00,B10,scheduled,7,203.0,False,8
UA7037,ORD,BOS,2025-06-22 11:04:00,2025-06-22 14:49:00,B7,delayed,4,225.0,True,3
UA8417,ORD,LAX,2025-07-01 16:05:00,2025-07-01 20:41:00,B9,scheduled,7,276.0,False,9
UA7840,DEN,ORD,2025-06-24 11:17:00,2025-06-24 12:26:00,B2,scheduled,5,69.0,False,3
UA1398,ORD,MIA,2025-07-08 14:59:00,2025-07-08 18:36:00,B16,delayed,5,217.0,False,1
UA369,LAX,ORD,2025-07-10 22:56:00,2025-07-11 02:28:00,B4,scheduled,6,212.0,False,10
UA3086,DEN,ORD,2025-07-09 08:29:00,2025-07-09 12:27:00,B8,scheduled,5,238.0,False,7
UA3402,ORD,LAX,2025-07-09 00:54:00,2025-07-09 02:03:00,B2,scheduled,5,69.0,False,9
UA6101,ORD,LAX,2025-06-28 22:46:00,2025-06-29 03:05:00,B13,scheduled,6,259.0,False,1
UA4666,ORD,BOS,2025-07-04 21:48:00,2025-07-05 00:29:00,B4,scheduled,6,161.0,True,6
UA5336,ORD,MIA,2025-06-22 04:53:00,2025-06-22 09:20:00,B11,scheduled,4,267.0,False,7
UA2088,ORD,ATL,2025-07-04 15:50:00,2025-07-04 19:00:00,B2,scheduled,7,190.0,False,5
UA530,ATL,ORD,2025-06-28 23:34:00,2025-06-29 03:56:00,B17,scheduled,7,262.0,False,4
UA7942,ORD,LAX,2025-06-21 04:48:00,2025-06-21 07:07:00,B17,delayed,7,139.0,False,10
UA7732,ORD,SFO,2025-07-17 10:36:00,2025-07-17 11:54:00,B18,delayed,4,78.0,False,4
UA2134,ORD,ATL,2025-07-07 21:32:00,2025-07-08 00:40:00,B11,scheduled,5,188.0,False,9
UA5386,MIA,ORD,2025-07-02 01:11:00,2025-07-02 02:53:00,B17,scheduled,6,102.0,False,6
UA5631,BOS,ORD,2025-06-25 23:59:00,2025-06-26 03:47:00,B10,scheduled,6,228.0,False,10
UA3442,ORD,MIA,2025-07-07 02:58:00,2025-07-07 06:01:00,B8,delayed,6,183.0,False,3
UA5331,DEN,ORD,2025-07-02 10:25:00,2025-07-02 15:05:00,B13,scheduled,5,280.0,False,10
UA4044,JFK,ORD,2025-07-06 02:31:00,2025-07-06 05:40:00,B6,scheduled,5,189.0,False,1
UA6706,SFO,ORD,2025-06-30 05:52:00,2025-06-30 09:58:00,B11,delayed,4,246.0,False,9
UA9239,ORD,LAX,2025-07-06 03:14:00,2025-07-06 05:49:00,B19,scheduled,7,155.0,False,7
UA6676,DEN,ORD,2025-06-27 06:25:00,2025-06-27 09:59:00,B2,scheduled,5,214.0,False,8
UA6538,ORD,SFO,2025-07-16 02:38:00,2025-07-16 04:59:00,B17,scheduled,4,141.0,False,10
UA5239,JFK,ORD,2025-06-26 21:23:00,2025-06-26 22:27:00,B9,delayed,6,64.0,False,4
UA6823,SFO,ORD,2025-07-07 00:03:00,2025-07-07 03:59:00,B1,scheduled,4,236.0,False,5
UA4020,ORD,LAX,2025-07-16 05:29:00,2025-07-16 09:38:00,B16,cancelled,4,249.0,False,3
UA7839,JFK,ORD,2025-07-07 00:26:00,2025-07-07 02:50:00,B12,scheduled,6,144.0,False,1
UA3259,SEA,ORD,2025-07-11 03:44:00,2025-07-11 06:43:00,B6,scheduled,5,179.0,False,7
UA9402,ORD,JFK,2025-07-03 13:12:00,2025-07-03 17:34:00,B13,delayed,7,262.0,True,3
UA6743,ATL,ORD,2025-07-16 00:19:00,2025-07-16 04:58:00,B7,cancelled,6,279.0,False,10
UA211,ORD,ATL,2025-07-09 22:30:00,2025-07-10 00:52:00,B10,cancelled,5,142.0,False,7
UA6742,JFK,ORD,2025-07-09 09:20:00,2025-07-09 11:38:00,B5,scheduled,4,138.0,False,5
UA1045,ORD,BOS,2025-07-07 02:45:00,2025-07-07 05:41:00,B4,scheduled,7,176.0,True,9
UA37481,ORD,BOS,2025-07-06 02:19:00,2025-07-06 05:34:00,B5,scheduled,6,195.0,True,5
UA9207,BOS,ORD,2025-07-16 16:45:00,2025-07-16 20:38:00,B13,scheduled,7,233.0,False,10
UA3792,SFO,ORD,2025-07-12 16:33:00,2025-07-12 19:34:00,B13,cancelled,5,181.0,False,9
UA9314,DFW,ORD,2025-07-09 06:44:00,2025-07-09 11:38:00,B3,scheduled,7,294.0,False,2
UA9256,JFK,ORD,2025-06-26 18:31:00,2025-06-26 22:56:00,B8,scheduled,6,265.0,False,7
UA9054,ORD,SFO,2025-06-25 21:52:00,2025-06-25 23:27:00,B18,scheduled,5,95.0,False,8
UA8684,SEA,ORD,2025-07-12 21:09:00,2025-07-13 00:53:00,B14,delayed,5,224.0,False,1
UA6856,JFK,ORD,2025-06-20 09:59:00,2025-06-20 14:14:00,B14,scheduled,6,255.0,False,9
UA249,ORD,DFW,2025-06-21 07:14:00,2025-06-21 11:15:00,B10,scheduled,7,241.0,True,3
UA4048,ORD,LAX,2025-06-22 14:12:00,2025-06-22 17:26:00,B11,scheduled,5,194.0,False,3
UA5003,ATL,ORD,2025-07-06 08:02:00,2025-07-06 12:59:00,B17,scheduled,4,297.0,False,8
UA89561,ORD,DFW,2025-07-13 23:58:00,2025-07-14 04:31:00,B3,scheduled,5,273.0,True,2
UA4939,ORD,SEA,2025-06-22 02:36:00,2025-06-22 06:53:00,B4,delayed,5,257.0,True,8
UA1599,ORD,SEA,2025-07-02 14:53:00,2025-07-02 17:25:00,B15,scheduled,5,152.0,True,8
UA9225,ORD,LAX,2025-06-26 17:40:00,2025-06-26 20:30:00,B7,delayed,4,170.0,False,6
UA8179,ORD,ATL,2025-06-30 10:43:00,2025-06-30 13:00:00,B15,cancelled,7,137.0,False,10
UA6999,ORD,LAX,2025-06-25 19:38:00,2025-06-25 22:29:00,B4,delayed,7,171.0,False,3
UA3390,ORD,DEN,2025-07-02 19:15:00,2025-07-02 22:49:00,B18,delayed,6,214.0,True,6
UA3534,ORD,BOS,2025-06-19 10:23:00,2025-06-19 14:29:00,B6,scheduled,6,246.0,True,10
UA2625,ORD,DEN,2025-06-29 05:21:00,2025-06-29 07:25:00,B2,scheduled,5,124.0,True,7
UA5916,LAX,ORD,2025-06-29 12:08:00,2025-06-29 15:56:00,B8,scheduled,4,228.0,False,5
UA6647,ORD,JFK,2025-07-13 20:11:00,2025-07-13 23:56:00,B12,scheduled,4,225.0,True,5
UA1812,MIA,ORD,2025-07-03 21:47:00,2025-07-03 22:53:00,B19,scheduled,7,66.0,False,6
UA3332,ORD,SEA,2025-07-06 05:04:00,2025-07-06 06:11:00,B18,scheduled,5,67.0,True,4
UA1967,ORD,SFO,2025-07-03 01:03:00,2025-07-03 02:53:00,B15,delayed,4,110.0,False,10
UA9769,SEA,ORD,2025-07-01 17:53:00,2025-07-01 22:48:00,B5,scheduled,4,295.0,False,5
UA2938,SFO,ORD,2025-07-10 08:34:00,2025-07-10 12:16:00,B6,scheduled,4,222.0,False,2
UA3165,MIA,ORD,2025-07-10 11:49:00,2025-07-10 14:02:00,B14,scheduled,6,133.0,False,1
UA9300,SEA,ORD,2025-06-27 02:07:00,2025-06-27 06:35:00,B13,scheduled,4,268.0,False,7
UA8215,DFW,ORD,2025-07-09 00:31:00,2025-07-09 03:55:00,B2,cancelled,7,204.0,False,9
UA2178,ORD,SEA,2025-06-20 21:45:00,2025-06-20 23:55:00,B13,delayed,4,130.0,True,6
UA4155,ORD,DFW,2025-06-24 20:44:00,2025-06-25 00:46:00,B19,delayed,4,242.0,True,4
UA111,JFK,ORD,2025-06-25 09:33:00,2025-06-25 12:25:00,B5,delayed,4,172.0,False,4
UA4202,ORD,DEN,2025-06-22 10:57:00,2025-06-22 14:44:00,B19,scheduled,7,227.0,True,9
UA2440,DFW,ORD,2025-07-05 15:02:00,2025-07-05 19:20:00,B1,scheduled,7,258.0,False,2
UA2348,DFW,ORD,2025-06-23 15:27:00,2025-06-23 16:30:00,B14,scheduled,7,63.0,False,3
UA4503,DFW,ORD,2025-07-05 03:10:00,2025-07-05 04:42:00,B9,cancelled,4,92.0,False,8
UA1785,BOS,ORD,2025-07-04 22:36:00,2025-07-05 00:16:00,B16,scheduled,4,100.0,False,6
UA9158,SFO,ORD,2025-06-26 08:28:00,2025-06-26 13:26:00,B16,delayed,4,298.0,False,10
UA491,ATL,ORD,2025-06-18 11:57:00,2025-06-18 16:55:00,B17,scheduled,5,298.0,False,7
UA7465,ORD,LAX,2025-06-25 06:44:00,2025-06-25 08:11:00,B8,scheduled,4,87.0,False,8
UA9208,DFW,ORD,2025-06-19 14:56:00,2025-06-19 17:39:00,B17,delayed,7,163.0,False,9
UA2107,SEA,ORD,2025-06-22 09:27:00,2025-06-22 14:18:00,B2,scheduled,7,291.0,False,4
UA4605,ORD,SFO,2025-06-27 23:31:00,2025-06-28 04:23:00,B10,scheduled,4,292.0,False,3
UA6968,JFK,ORD,2025-06-30 22:35:00,2025-07-01 01:13:00,B1,delayed,4,158.0,False,1
UA4466,ORD,LAX,2025-06-29 11:43:00,2025-06-29 15:31:00,B10,delayed,6,228.0,False,9
UA5978,ORD,ATL,2025-06-28 23:22:00,2025-06-29 02:53:00,B1,scheduled,6,211.0,False,8
UA5298,ORD,SEA,2025-07-17 07:14:00,2025-07-17 10:18:00,B13,scheduled,6,184.0,True,9
UA3757,ORD,BOS,2025-07-16 03:20:00,2025-07-16 07:41:00,B9,scheduled,5,261.0,True,5
UA4925,BOS,ORD,2025-07-05 10:17:00,2025-07-05 12:35:00,B7,scheduled,5,138.0,False,6
UA6515,ORD,ATL,2025-06-18 06:57:00,2025-06-18 10:56:00,B11,cancelled,7,239.0,False,2
UA49311,ORD,MIA,2025-06-21 13:30:00,2025-06-21 17:54:00,B9,cancelled,4,264.0,False,1
UA9062,ORD,SEA,2025-06-25 12:45:00,2025-06-25 16:52:00,B1,cancelled,6,247.0,True,9
UA2673,SFO,ORD,2025-07-15 20:21:00,2025-07-16 01:08:00,B4,scheduled,6,287.0,False,7
UA6805,JFK,ORD,2025-07-03 06:38:00,2025-07-03 08:30:00,B7,delayed,7,112.0,False,7
UA7105,SEA,ORD,2025-06-20 16:32:00,2025-06-20 19:04:00,B12,scheduled,5,152.0,False,6
UA7403,ORD,SFO,2025-07-05 13:38:00,2025-07-05 16:12:00,B18,scheduled,4,154.0,False,10
UA7233,ORD,JFK,2025-07-07 11:26:00,2025-07-07 12:46:00,B2,delayed,4,80.0,True,1
UA1197,ATL,ORD,2025-07-15 06:57:00,2025-07-15 09:03:00,B12,cancelled,5,126.0,False,1
UA3992,ORD,SEA,2025-06-19 23:21:00,2025-06-20 02:02:00,B19,scheduled,5,161.0,True,1
UA5357,ATL,ORD,2025-07-01 21:12:00,2025-07-02 01:22:00,B4,scheduled,4,250.0,False,9
UA57401,ORD,MIA,2025-07-14 22:01:00,2025-07-15 01:22:00,B1,cancelled,5,201.0,False,9
UA6433,ORD,DEN,2025-06-22 07:43:00,2025-06-22 09:55:00,B2,scheduled,6,132.0,True,4
UA1030,ATL,ORD,2025-07-11 18:01:00,2025-07-11 22:16:00,B8,scheduled,7,255.0,False,1
UA4337,ORD,DEN,2025-06-22 15:36:00,2025-06-22 18:36:00,B11,scheduled,7,180.0,True,3
UA3741,MIA,ORD,2025-07-03 11:36:00,2025-07-03 15:23:00,B16,scheduled,4,227.0,False,2
UA8299,JFK,ORD,2025-07-09 16:47:00,2025-07-09 21:34:00,B6,scheduled,4,287.0,False,3
UA9429,ORD,ATL,2025-06-27 07:46:00,2025-06-27 10:13:00,B7,delayed,5,147.0,False,6
UA3054,SEA,ORD,2025-07-02 14:34:00,2025-07-02 19:14:00,B2,scheduled,6,280.0,False,8
UA2220,BOS,ORD,2025-07-10 11:44:00,2025-07-10 16:05:00,B17,scheduled,5,261.0,False,1
UA5985,SFO,ORD,2025-07-03 19:21:00,2025-07-04 00:11:00,B8,scheduled,6,290.0,False,4
UA3775,ATL,ORD,2025-07-06 13:36:00,2025-07-06 14:40:00,B2,cancelled,7,64.0,False,9
UA2868,ORD,DFW,2025-06-19 04:56:00,2025-06-19 08:26:00,B6,scheduled,4,210.0,True,8
UA6995,ORD,DFW,2025-07-16 21:28:00,2025-07-16 22:30:00,B4,scheduled,7,62.0,True,8
UA3502,DFW,ORD,2025-06-20 00:02:00,2025-06-20 03:22:00,B4,scheduled,5,200.0,False,1
UA1060,ORD,LAX,2025-06-24 05:44:00,2025-06-24 09:42:00,B16,scheduled,5,238.0,False,10
UA8008,ORD,LAX,2025-07-07 03:24:00,2025-07-07 08:17:00,B2,scheduled,6,293.0,False,3
UA2671,ORD,BOS,2025-07-16 02:27:00,2025-07-16 03:40:00,B19,scheduled,5,73.0,True,5
UA9228,JFK,ORD,2025-07-06 13:39:00,2025-07-06 16:24:00,B14,scheduled,4,165.0,False,5
UA6804,ORD,MIA,2025-06-24 14:24:00,2025-06-24 18:54:00,B19,scheduled,7,270.0,False,6
UA895,ORD,MIA,2025-06-18 09:44:00,2025-06-18 12:59:00,B18,delayed,5,195.0,False,10
UA9939,BOS,ORD,2025-06-24 01:13:00,2025-06-24 02:39:00,B17,scheduled,7,86.0,False,4
UA8493,SEA,ORD,2025-06-24 11:55:00,2025-06-24 14:40:00,B4,scheduled,7,165.0,False,9
UA8988,DEN,ORD,2025-07-17 19:04:00,2025-07-17 20:49:00,B13,cancelled,5,105.0,False,1
UA34421,DFW,ORD,2025-06-21 00:45:00,2025-06-21 04:41:00,B15,scheduled,6,236.0,False,4
UA7120,ORD,BOS,2025-06-23 15:21:00,2025-06-23 17:57:00,B8,scheduled,6,156.0,True,6
UA16061,ORD,SEA,2025-07-12 22:11:00,2025-07-13 01:28:00,B12,scheduled,6,197.0,True,6
UA4227,JFK,ORD,2025-06-21 13:00:00,2025-06-21 14:13:00,B10,scheduled,6,73.0,False,1
UA12891,JFK,ORD,2025-07-14 20:38:00,2025-07-14 21:49:00,B15,scheduled,6,71.0,False,1
UA2460,ORD,SEA,2025-07-13 01:04:00,2025-07-13 03:19:00,B13,scheduled,5,135.0,True,8
UA3283,ORD,ATL,2025-06-28 06:09:00,2025-06-28 09:46:00,B5,cancelled,4,217.0,False,4
UA5282,BOS,ORD,2025-07-13 22:44:00,2025-07-14 02:09:00,B19,scheduled,4,205.0,False,3
UA3729,SFO,ORD,2025-06-18 10:16:00,2025-06-18 12:36:00,B5,scheduled,5,140.0,False,5
UA1352,DFW,ORD,2025-07-12 17:18:00,2025-07-12 19:08:00,B7,scheduled,6,110.0,False,1
UA6600,ORD,MIA,2025-07-11 00:21:00,2025-07-11 03:31:00,B9,scheduled,6,190.0,False,1
UA9379,MIA,ORD,2025-07-08 12:23:00,2025-07-08 14:03:00,B19,delayed,4,100.0,False,2
UA762,BOS,ORD,2025-07-10 05:06:00,2025-07-10 10:06:00,B2,delayed,5,300.0,False,1
UA4700,ORD,DFW,2025-06-21 17:12:00,2025-06-21 20:23:00,B13,scheduled,7,191.0,True,8
UA99631,ATL,ORD,2025-06-26 17:09:00,2025-06-26 18:49:00,B3,scheduled,6,100.0,False,3
UA742,BOS,ORD,2025-06-24 08:09:00,2025-06-24 11:50:00,B11,scheduled,5,221.0,False,6
UA3049,BOS,ORD,2025-06-20 18:04:00,2025-06-20 19:46:00,B18,cancelled,7,102.0,False,5
UA9944,SEA,ORD,2025-06-28 04:36:00,2025-06-28 09:08:00,B8,cancelled,5,272.0,False,5
UA4433,ORD,ATL,2025-07-16 13:42:00,2025-07-16 17:30:00,B3,scheduled,5,228.0,False,6
UA1227,ORD,SFO,2025-07-08 20:18:00,2025-07-08 23:50:00,B19,scheduled,4,212.0,False,4
UA7169,SEA,ORD,2025-07-15 16:09:00,2025-07-15 19:27:00,B17,scheduled,6,198.0,False,4
UA4257,ORD,SFO,2025-07-13 15:40:00,2025-07-13 19:02:00,B18,scheduled,4,202.0,False,6
UA2481,ORD,SEA,2025-07-17 03:32:00,2025-07-17 04:33:00,B11,scheduled,7,61.0,True,3
UA8589,ORD,MIA,2025-07-08 04:28:00,2025-07-08 05:30:00,B6,scheduled,4,62.0,False,10
UA39471,ORD,DFW,2025-07-10 22:02:00,2025-07-11 02:10:00,B18,cancelled,7,248.0,True,10
UA8590,SFO,ORD,2025-07-09 00:22:00,2025-07-09 01:52:00,B19,scheduled,4,90.0,False,8
UA7822,ORD,BOS,2025-06-30 04:06:00,2025-06-30 06:06:00,B4,scheduled,6,120.0,True,5
UA3844,SEA,ORD,2025-07-14 05:07:00,2025-07-14 06:40:00,B3,scheduled,6,93.0,False,7
UA2993,ATL,ORD,2025-06-25 00:20:00,2025-06-25 03:21:00,B5,delayed,4,181.0,False,7
UA8463,ORD,DEN,2025-07-04 08:52:00,2025-07-04 11:15:00,B2,scheduled,7,143.0,True,4
UA7011,SEA,ORD,2025-06-25 20:02:00,2025-06-25 23:45:00,B19,scheduled,4,223.0,False,4
UA1145,ATL,ORD,2025-07-06 06:40:00,2025-07-06 08:06:00,B6,scheduled,7,86.0,False,3
UA14811,LAX,ORD,2025-06-30 03:40:00,2025-06-30 07:18:00,B16,scheduled,4,218.0,False,6
UA568,SEA,ORD,2025-06-24 04:23:00,2025-06-24 07:37:00,B19,scheduled,6,194.0,False,8
UA93401,ORD,MIA,2025-07-16 22:16:00,2025-07-17 02:27:00,B19,scheduled,4,251.0,False,8
UA7560,ORD,ATL,2025-07-01 09:18:00,2025-07-01 10:46:00,B19,scheduled,4,88.0,False,1
UA306,ORD,DFW,2025-06-29 14:09:00,2025-06-29 18:38:00,B4,scheduled,5,269.0,True,8
UA4250,ORD,JFK,2025-07-13 05:17:00,2025-07-13 08:30:00,B4,scheduled,6,193.0,True,9
UA4082,ORD,DEN,2025-07-14 19:38:00,2025-07-14 21:08:00,B17,scheduled,7,90.0,True,10
UA4175,BOS,ORD,2025-07-05 02:39:00,2025-07-05 06:56:00,B10,scheduled,5,257.0,False,4
UA5644,ORD,MIA,2025-06-22 08:50:00,2025-06-22 12:45:00,B9,scheduled,4,235.0,False,4
UA8051,DEN,ORD,2025-06-29 14:49:00,2025-06-29 19:39:00,B19,delayed,6,290.0,False,7
UA7774,ATL,ORD,2025-07-12 22:46:00,2025-07-13 01:15:00,B6,scheduled,6,149.0,False,8
UA6814,MIA,ORD,2025-07-16 02:36:00,2025-07-16 04:48:00,B12,cancelled,5,132.0,False,8
UA6902,ATL,ORD,2025-07-13 14:56:00,2025-07-13 19:07:00,B13,delayed,6,251.0,False,7
UA5872,DEN,ORD,2025-07-12 12:09:00,2025-07-12 15:42:00,B11,scheduled,4,213.0,False,7
UA2657,ORD,LAX,2025-06-19 22:13:00,2025-06-20 01:10:00,B13,scheduled,5,177.0,False,4
UA4193,ORD,DEN,2025-07-04 21:57:00,2025-07-05 02:44:00,B16,scheduled,4,287.0,True,2
UA98521,ORD,MIA,2025-07-14 10:23:00,2025-07-14 14:52:00,B6,cancelled,6,269.0,False,6
UA3717,BOS,ORD,2025-07-03 01:59:00,2025-07-03 05:07:00,B1,scheduled,6,188.0,False,3
UA9524,ORD,JFK,2025-07-06 02:07:00,2025-07-06 05:01:00,B14,scheduled,6,174.0,True,6
UA9462,ORD,ATL,2025-07-03 12:11:00,2025-07-03 13:32:00,B18,scheduled,4,81.0,False,4
UA3371,BOS,ORD,2025-07-08 06:06:00,2025-07-08 07:17:00,B8,scheduled,5,71.0,False,10
UA993,DEN,ORD,2025-06-22 02:43:00,2025-06-22 04:11:00,B11,cancelled,4,88.0,False,4
UA1923,ATL,ORD,2025-07-01 07:13:00,2025-07-01 08:16:00,B2,cancelled,7,63.0,False,4
UA6001,JFK,ORD,2025-07-05 21:30:00,2025-07-06 01:19:00,B7,cancelled,7,229.0,False,4
UA8969,ORD,DFW,2025-07-17 21:40:00,2025-07-17 23:15:00,B5,scheduled,5,95.0,True,2
UA8682,ATL,ORD,2025-07-02 06:30:00,2025-07-02 10:26:00,B7,delayed,6,236.0,False,10
UA2689,ORD,SEA,2025-06-24 19:32:00,2025-06-24 23:19:00,B18,scheduled,7,227.0,True,8
